Timestamp,Sender_ID,Receiver_ID,Amount,Location,Device_ID,Transaction_Type,Fraud_Label,Rolling_Count_1h,Time_Delta,Rapid_Transaction,Avg_Amount,Max_Amount,Min_Amount,Location_Change,Unique_Devices,Send_Money_Ratio,Hour_of_Day
2025-02-19 19:19:02,254714929247,254767340516,8579,Kisumu,9b0bc7f0-9cb5-4111-8905-387e6ea9e53b,Withdraw,0,1.0,0.0,1,8579.0,8579,8579,True,1,0.0,19
2025-03-04 21:39:19,254714980218,254752714261,4463,Nairobi,1bfda439-7f6b-42b4-ac39-e23af95e8183,Withdraw,0,1.0,0.0,1,4463.0,4463,4463,True,1,0.0,21
2025-01-26 02:50:37,254715011973,254771123784,6065,Mombasa,e346e7fd-1446-4801-b50a-e8cf3953e52a,Send Money,0,1.0,0.0,1,6065.0,6065,6065,True,1,1.0,2
2025-02-15 12:24:58,254715089327,254745219223,3101,Nakuru,2037e716-660d-4b70-8bf0-23dff47ece6e,Pay Bill,0,1.0,0.0,1,3101.0,3101,3101,True,1,0.0,12
2025-02-25 22:40:55,254715110205,254711582894,5101,Kisumu,0ccb9967-2d6e-42f1-b779-731f243c1f07,Buy Goods,0,1.0,0.0,1,5101.0,5101,5101,True,1,0.0,22
2025-03-29 14:05:00,254715257619,254739457362,6580,Nairobi,7d7292d3-e10a-4558-9b7c-f6378005316c,Send Money,0,1.0,0.0,1,6580.0,6580,6580,True,1,1.0,14
2025-02-04 07:25:33,254715299164,254777423004,5646,Nakuru,650cf3b9-1102-4ccb-9dad-524f90448e5e,Withdraw,0,1.0,0.0,1,5646.0,5646,5646,True,1,0.0,7
2025-02-17 13:47:59,254715332224,254736066207,3746,Mombasa,3370fddc-de5b-4a02-99b3-4eee5269ce66,Buy Goods,0,1.0,0.0,1,3746.0,3746,3746,True,1,0.0,13
2025-03-04 18:58:51,254715333013,254791617294,3316,Eldoret,6e2a2a8e-2d1c-4600-852f-ad1458b956ac,Pay Bill,0,1.0,0.0,1,3316.0,3316,3316,True,1,0.0,18
2025-02-05 14:42:56,254715352984,254740929238,9556,Kisumu,e18a4d12-d91e-4e71-8ce0-ffbe7ad3e29e,Pay Bill,0,1.0,0.0,1,9556.0,9556,9556,True,1,0.0,14
2025-01-26 01:20:15,254715390970,254772970966,7784,Nairobi,cacbca06-bf61-4242-be1c-37bcbd97f347,Send Money,0,1.0,0.0,1,7784.0,7784,7784,True,1,1.0,1
2025-03-05 00:09:39,254715451742,254765289306,8766,Eldoret,fc3f81d0-7393-48ec-90bb-d72ae6d2d659,Withdraw,0,1.0,0.0,1,8766.0,8766,8766,True,1,0.0,0
2025-01-22 17:41:46,254715580955,254792343013,7469,Nairobi,5ea9e15c-99ef-4c6a-9701-84f0ed43f695,Send Money,0,1.0,0.0,1,7469.0,7469,7469,True,1,1.0,17
2025-03-08 14:14:10,254715623939,254749290287,9560,Kisumu,92c2ae2f-0da7-4f56-9ab6-b2d9f888eba5,Pay Bill,0,1.0,0.0,1,9560.0,9560,9560,True,1,0.0,14
2025-02-25 12:16:53,254715820866,254757165314,2889,Mombasa,7a60d2f2-c3fe-49e8-bca4-be5d8e8a55e8,Send Money,0,1.0,0.0,1,2889.0,2889,2889,True,1,1.0,12
2025-03-28 12:51:00,254715851009,254789614292,2443,Eldoret,1e5f6dc1-e06a-4bef-b708-a76cdd311520,Send Money,0,1.0,0.0,1,2443.0,2443,2443,True,1,1.0,12
2025-01-27 16:25:29,254715861362,254763528246,7691,Mombasa,4adb66bf-489c-4a62-af43-1745a66da555,Send Money,0,1.0,0.0,1,7691.0,7691,7691,True,1,1.0,16
2025-03-29 12:51:00,254716016437,254749665901,5815,Mombasa,fe684e66-9202-46d2-a65a-aecc632cf941,Send Money,0,1.0,0.0,1,5815.0,5815,5815,True,1,1.0,12
2025-01-27 10:52:59,254716041843,254756997407,9929,Eldoret,a435e962-44a2-4cf2-9550-1ebe3dc18307,Send Money,0,1.0,0.0,1,9929.0,9929,9929,True,1,1.0,10
2025-03-29 06:46:00,254716072852,254741879383,7290,Nairobi,4cc1c74e-7798-4783-ba7b-4a8ebb42be80,Send Money,0,1.0,0.0,1,7290.0,7290,7290,True,1,1.0,6
2025-03-08 10:06:49,254716177410,254771400654,2539,Nakuru,accbd939-eba4-43ef-b5df-4b2244b79e0b,Send Money,0,1.0,0.0,1,2539.0,2539,2539,True,1,1.0,10
2025-03-02 00:53:34,254716310304,254735465216,7941,Kisumu,663c68e1-3788-41ae-8668-65930473f4aa,Buy Goods,0,1.0,0.0,1,7941.0,7941,7941,True,1,0.0,0
2025-02-25 22:51:28,254716355424,254736259722,1669,Kisumu,a35fa76f-232b-4b41-9e9b-43db3319b23b,Buy Goods,0,1.0,0.0,1,1669.0,1669,1669,True,1,0.0,22
2025-03-03 18:56:39,254716427301,254725796005,8752,Eldoret,1b9210a3-67de-4e5d-bd73-67b01ffc9be2,Buy Goods,0,1.0,0.0,1,8752.0,8752,8752,True,1,0.0,18
2025-01-24 11:52:10,254716431864,254733863045,2795,Mombasa,17349d03-69e6-4951-bc45-3cc4b988c311,Send Money,0,1.0,0.0,1,2795.0,2795,2795,True,1,1.0,11
2025-03-28 18:45:00,254716580709,25477913048,843,Eldoret,42ddf1aa-8594-4ee5-9505-a5790db522fb,Send Money,0,1.0,0.0,1,843.0,843,843,True,1,1.0,18
2025-01-21 09:28:18,254716770918,254751491874,2832,Eldoret,272ed0dd-4475-4535-b10e-3d0ca52a0f27,Send Money,0,1.0,0.0,1,2832.0,2832,2832,True,1,1.0,9
2025-01-23 12:50:55,254716774655,254781300878,434,Nakuru,610e3682-3e87-42e5-802f-d3f6c98a56e9,Send Money,0,1.0,0.0,1,434.0,434,434,True,1,1.0,12
2025-02-09 23:29:37,254716782233,25475818466,6424,Eldoret,33bf5001-5f4e-4b46-9465-7bd9486bd799,Pay Bill,0,1.0,0.0,1,6424.0,6424,6424,True,1,0.0,23
2025-03-28 16:25:00,254716862988,254750393144,834,Eldoret,c6e00512-19de-44a7-9ea9-948b92363d65,Send Money,0,1.0,0.0,1,834.0,834,834,True,1,1.0,16
2025-03-29 07:44:00,254716876625,254772784204,7316,Kisumu,d5042573-a8cf-428a-b7d8-19348d31396f,Send Money,0,1.0,0.0,1,7316.0,7316,7316,True,1,1.0,7
2025-03-28 13:39:00,254717007501,254758853035,9839,Mombasa,58b9ef92-20b2-42a6-86b0-2a9228f6b9cd,Send Money,0,1.0,0.0,1,9839.0,9839,9839,True,1,1.0,13
2025-01-29 11:02:28,254717065855,254765495783,114,Eldoret,391bb56c-5ff5-4eb1-b2c2-25a9e26eafb5,Send Money,0,1.0,0.0,1,114.0,114,114,True,1,1.0,11
2025-01-29 00:42:34,254717111912,254790140084,7036,Mombasa,051a1716-c181-4134-a644-ea6524e299a9,Send Money,0,1.0,0.0,1,7036.0,7036,7036,True,1,1.0,0
2025-03-28 06:32:00,254717217118,254783788700,8887,Eldoret,86c99a62-d49f-49d4-be40-1b67c9639541,Send Money,0,1.0,0.0,1,8887.0,8887,8887,True,1,1.0,6
2025-02-11 15:46:56,254717566607,254768907916,5123,Eldoret,a2982368-5a5d-4cda-9ae2-fd72990b2f44,Pay Bill,0,1.0,0.0,1,5123.0,5123,5123,True,1,0.0,15
2025-03-02 18:00:51,254717756342,254752305089,2554,Kisumu,855d6201-6a1b-44cb-a0b9-a5719ee9b77f,Pay Bill,0,1.0,0.0,1,2554.0,2554,2554,True,1,0.0,18
2025-02-25 11:32:10,254717812383,254754845036,6421,Mombasa,c9f604ce-1a0b-468e-ad62-baaebb640acc,Buy Goods,0,1.0,0.0,1,6421.0,6421,6421,True,1,0.0,11
2025-01-24 17:47:51,254718121517,254761007671,5518,Kisumu,954c12fe-31f9-4ac5-bb76-784e75ca6810,Send Money,0,1.0,0.0,1,5518.0,5518,5518,True,1,1.0,17
2025-02-10 11:51:40,254718186589,254752649452,9611,Kisumu,427ec2d2-c3da-4e5a-8277-d24a95ae7e0f,Pay Bill,0,1.0,0.0,1,9611.0,9611,9611,True,1,0.0,11
2025-01-29 10:41:50,254718283418,254757238459,4249,Mombasa,bcba22c6-89e1-4917-b864-7322ea06cc67,Send Money,0,1.0,0.0,1,4249.0,4249,4249,True,1,1.0,10
2025-01-27 03:57:24,254718359991,254776907109,5500,Eldoret,e93deecf-6ee9-493a-94bd-290c5223046a,Send Money,0,1.0,0.0,1,5500.0,5500,5500,True,1,1.0,3
2025-01-25 12:17:32,254718388622,254790997309,5499,Nakuru,edd870a5-ab77-4575-b678-bab42c9ed306,Send Money,0,1.0,0.0,1,5499.0,5499,5499,True,1,1.0,12
2025-02-12 02:01:52,254718413444,254758935436,6240,Eldoret,ed61d4d7-b5d6-4ff2-9845-7c654dd09707,Pay Bill,0,1.0,0.0,1,6240.0,6240,6240,True,1,0.0,2
2025-02-23 15:19:44,254718583854,254733320467,4050,Kisumu,88a73668-2987-472a-8b8b-434cdd130341,Withdraw,0,1.0,0.0,1,4050.0,4050,4050,True,1,0.0,15
2025-02-23 07:31:42,254718679937,254738025947,1003,Nakuru,e0ead676-718e-4bf5-89ab-1f9092609ccf,Withdraw,0,1.0,0.0,1,1003.0,1003,1003,True,1,0.0,7
2025-03-29 19:07:00,254718736884,254792180016,6727,Nairobi,b475a454-5cdb-46d8-b661-150d5ddec3d7,Send Money,0,1.0,0.0,1,6727.0,6727,6727,True,1,1.0,19
2025-02-16 14:17:38,254718858773,254764410227,6960,Kisumu,f4ce4f15-dd28-4542-919a-4349eeb4b783,Pay Bill,0,1.0,0.0,1,6960.0,6960,6960,True,1,0.0,14
2025-03-28 21:38:00,254718909369,254735949596,688,Mombasa,b3659af5-ca27-4515-943b-d75cbb2403e1,Send Money,0,1.0,0.0,1,688.0,688,688,True,1,1.0,21
2025-03-28 02:58:00,254718961220,254713838994,6001,Nakuru,2d1cf3d2-c6eb-4c11-9d17-023fe02f18d3,Send Money,0,1.0,0.0,1,6001.0,6001,6001,True,1,1.0,2
2025-03-29 20:52:00,254719203391,25475174589,748,Nairobi,26297e1b-5189-469f-a70e-4f9e162f114b,Send Money,0,1.0,0.0,1,748.0,748,748,True,1,1.0,20
2025-02-14 04:44:49,254719250000,254716665414,3629,Eldoret,851f9356-b734-471c-b226-3ccaaa677c23,Buy Goods,0,1.0,0.0,1,3629.0,3629,3629,True,1,0.0,4
2025-03-03 05:57:36,254719253721,254757215563,1735,Mombasa,68306e45-645f-4a37-9232-2d802e2bc583,Send Money,0,1.0,0.0,1,1735.0,1735,1735,True,1,1.0,5
2025-03-12 10:41:43,254719267278,25472691898,5628,Nairobi,53c6049d-fbbb-4961-8a8c-e7879b40cd6c,Pay Bill,0,1.0,0.0,1,5628.0,5628,5628,True,1,0.0,10
2025-03-28 09:55:00,254719288513,254754053117,8385,Nairobi,2e22408f-2d37-4507-b053-1684b37fb95e,Send Money,0,1.0,0.0,1,8385.0,8385,8385,True,1,1.0,9
2025-02-26 04:32:23,254719305131,254761378112,2036,Eldoret,e989a449-5f58-4e6d-93f9-c4a073be3f0c,Send Money,0,1.0,0.0,1,2036.0,2036,2036,True,1,1.0,4
2025-03-06 23:57:26,254719397898,254712208739,7085,Nakuru,a44b9b68-3b93-4f1b-a4fa-ded35f8380f8,Buy Goods,0,1.0,0.0,1,7085.0,7085,7085,True,1,0.0,23
2025-03-29 17:52:00,254719463756,254773099461,974,Nairobi,a89238cc-3bd3-4c54-afc2-20fe082d4a0a,Send Money,0,1.0,0.0,1,974.0,974,974,True,1,1.0,17
2025-01-30 17:55:31,254719493379,254749249785,4830,Nakuru,71e3e7d0-a36e-4f86-9320-571e377de9dd,Send Money,0,1.0,0.0,1,4830.0,4830,4830,True,1,1.0,17
2025-03-29 04:18:00,254719541556,254736086873,8965,Nairobi,37820c43-3013-415c-9e5d-46de0f2bc772,Send Money,0,1.0,0.0,1,8965.0,8965,8965,True,1,1.0,4
2025-03-29 13:23:00,254719677279,254712714425,1071,Mombasa,fa4fe61b-1ca7-4b45-80ed-18ca94cc702f,Send Money,0,1.0,0.0,1,1071.0,1071,1071,True,1,1.0,13
2025-02-15 20:47:36,254719690398,254744436230,8225,Nakuru,82b97ec3-9ca3-47ac-837d-94e358a9b991,Buy Goods,0,1.0,0.0,1,8225.0,8225,8225,True,1,0.0,20
2025-01-23 16:32:48,254719847507,254780316547,1713,Mombasa,d8f145df-c082-468d-88dd-ebaf206b7798,Send Money,0,1.0,0.0,1,1713.0,1713,1713,True,1,1.0,16
2025-02-14 14:54:46,254720003318,254729081300,4885,Mombasa,089dd2ad-5dd0-4e2d-8cd1-7dabaa6e86a7,Buy Goods,0,1.0,0.0,1,4885.0,4885,4885,True,1,0.0,14
2025-03-28 18:47:00,254720088068,254720964626,9383,Kisumu,5dd094be-59d7-4c6f-8d1b-e7b1a0cbde94,Send Money,0,1.0,0.0,1,9383.0,9383,9383,True,1,1.0,18
2025-03-29 03:01:00,254720158913,254763689117,6078,Mombasa,b047dc88-2fbe-4a8c-80ca-e06d87a52d75,Send Money,0,1.0,0.0,1,6078.0,6078,6078,True,1,1.0,3
2025-03-29 14:40:00,254720210930,254731338570,2561,Kisumu,0afbfedc-9e5e-4412-9c97-cc0fe2874791,Send Money,0,1.0,0.0,1,2561.0,2561,2561,True,1,1.0,14
2025-01-30 22:31:15,254720218321,254718130536,1621,Eldoret,39fe5d50-4640-4c44-b2d1-0027bf3830da,Send Money,0,1.0,0.0,1,1621.0,1621,1621,True,1,1.0,22
2025-02-19 07:58:40,254720823471,254788828202,9389,Nakuru,f21759fa-c629-4263-b800-d3911bc18f84,Pay Bill,0,1.0,0.0,1,9389.0,9389,9389,True,1,0.0,7
2025-02-15 10:18:42,254720856277,254760256061,239,Mombasa,4a07a683-ac3b-4028-bb02-27bafe282b7b,Withdraw,0,1.0,0.0,1,239.0,239,239,True,1,0.0,10
2025-03-28 08:04:00,254720875037,254757206929,1534,Kisumu,789830dd-2b9a-489f-81a4-1581aa283616,Send Money,0,1.0,0.0,1,1534.0,1534,1534,True,1,1.0,8
2025-03-29 10:04:00,254720906771,254752529579,9492,Nairobi,6a614595-bf48-497d-b9d1-408cb2194449,Send Money,0,1.0,0.0,1,9492.0,9492,9492,True,1,1.0,10
2025-01-28 06:51:50,254720934064,254720019055,5792,Eldoret,2985a7b4-b6bd-48ed-a448-9e3e6879a8bc,Send Money,0,1.0,0.0,1,5792.0,5792,5792,True,1,1.0,6
2025-02-01 10:48:10,254721270822,254725972742,8204,Nairobi,0ba17a99-ad79-43b8-9411-06561877d966,Send Money,0,1.0,0.0,1,8204.0,8204,8204,True,1,1.0,10
2025-01-22 10:56:54,254721308495,254750621116,4362,Eldoret,8c4c1bdb-8dad-4415-a045-7df57e02e058,Send Money,0,1.0,0.0,1,4362.0,4362,4362,True,1,1.0,10
2025-01-23 02:58:57,254721330225,254762655951,6216,Mombasa,5cebed03-23b4-4cf9-a025-1c2bc5a29bf5,Send Money,0,1.0,0.0,1,6216.0,6216,6216,True,1,1.0,2
2025-03-29 05:18:00,254721425416,254720726673,4502,Nakuru,bfe92aca-dc1f-4c7d-bd83-b851f5fc0add,Send Money,0,1.0,0.0,1,4502.0,4502,4502,True,1,1.0,5
2025-03-29 05:59:00,254721559168,254748048189,4111,Kisumu,08da19f1-9e2f-46b7-bf46-31389be46de9,Send Money,0,1.0,0.0,1,4111.0,4111,4111,True,1,1.0,5
2025-03-05 08:07:37,254721923757,254743403882,8356,Mombasa,71bd963e-e8d2-417e-9949-381d88d22f26,Buy Goods,0,1.0,0.0,1,8356.0,8356,8356,True,1,0.0,8
2025-02-26 22:11:41,254721962504,254767018161,2175,Nakuru,295d2cc9-2850-457e-a146-3ec25b0a280b,Withdraw,0,1.0,0.0,1,2175.0,2175,2175,True,1,0.0,22
2025-03-29 07:38:00,254722026579,254755281564,148,Eldoret,6c5e47a1-f68e-4db5-8715-9671f3750253,Send Money,0,1.0,0.0,1,148.0,148,148,True,1,1.0,7
2025-02-06 15:22:14,254722071140,254767602560,4476,Mombasa,48142806-9365-4865-81b2-ac847db261e7,Send Money,0,1.0,0.0,1,4476.0,4476,4476,True,1,1.0,15
2025-03-08 21:04:12,254722122116,254740569762,7038,Nairobi,6d50591d-0664-4611-a573-997c3e4050bb,Buy Goods,0,1.0,0.0,1,7038.0,7038,7038,True,1,0.0,21
2025-03-29 18:07:00,254722188889,254790991960,4221,Kisumu,f3c64d8a-31bc-4a8a-b130-6a1506ade354,Send Money,0,1.0,0.0,1,4221.0,4221,4221,True,1,1.0,18
2025-02-19 01:58:22,254722231262,254765363323,4798,Eldoret,bcb33fdb-0e40-4f2a-8905-82e00aae72e0,Send Money,0,1.0,0.0,1,4798.0,4798,4798,True,1,1.0,1
2025-03-29 19:11:00,254722301027,254722763633,1112,Nairobi,4dc5fc44-10a3-4fd4-a710-96f8c3af7b1a,Send Money,0,1.0,0.0,1,1112.0,1112,1112,True,1,1.0,19
2025-02-25 04:18:58,254722367010,25472557509,1980,Kisumu,299f5c0d-f2a9-4718-a729-7ffba4c619af,Withdraw,0,1.0,0.0,1,1980.0,1980,1980,True,1,0.0,4
2025-03-12 06:55:10,254722449020,254781990710,2731,Kisumu,88e95724-09b8-450c-b2a2-7897106755a8,Send Money,0,1.0,0.0,1,2731.0,2731,2731,True,1,1.0,6
2025-03-28 17:38:00,254722553603,254713694544,6279,Mombasa,d3029fe7-fb65-448c-bae3-d7a2f0a25fbd,Send Money,0,1.0,0.0,1,6279.0,6279,6279,True,1,1.0,17
2025-02-23 17:38:59,254722638963,254796448580,7442,Mombasa,6173a86a-776f-4c38-a8c4-6f2787d6490f,Pay Bill,0,1.0,0.0,1,7442.0,7442,7442,True,1,0.0,17
2025-02-20 09:04:57,254722674287,25479683260,9046,Kisumu,4cb18ad7-d7a1-447a-b4ef-1b52ca027795,Withdraw,0,1.0,0.0,1,9046.0,9046,9046,True,1,0.0,9
2025-03-29 04:35:00,254722794935,254792517009,8805,Eldoret,d416d4f0-fd5d-4815-9b2b-54223c414f03,Send Money,0,1.0,0.0,1,8805.0,8805,8805,True,1,1.0,4
2025-01-25 05:29:58,254722883340,254770610221,1415,Kisumu,bd20ff16-6322-43d0-9b9b-930a3e370f6d,Send Money,0,1.0,0.0,1,1415.0,1415,1415,True,1,1.0,5
2025-02-09 19:46:24,254722904533,254799254276,3380,Nairobi,94db17f4-7d4f-4113-a999-e5b00b564e8c,Buy Goods,0,1.0,0.0,1,3380.0,3380,3380,True,1,0.0,19
2025-02-08 22:10:16,254723112814,254791087795,7362,Kisumu,818b2c54-4982-4fe9-936c-dd6fff1194af,Withdraw,0,1.0,0.0,1,7362.0,7362,7362,True,1,0.0,22
2025-03-29 03:35:00,254723285769,254796561508,9136,Eldoret,a031c012-deaa-434e-a5f5-a6f5edf2c6d1,Send Money,0,1.0,0.0,1,9136.0,9136,9136,True,1,1.0,3
2025-02-21 14:51:01,254723288366,254729620900,8146,Nairobi,93fd4a97-609e-4b0a-8fd0-228712c91bee,Withdraw,0,1.0,0.0,1,8146.0,8146,8146,True,1,0.0,14
2025-03-28 09:18:00,254723359892,254722072751,1956,Kisumu,a2143aa0-3194-4256-a204-63fa8f68e385,Send Money,0,1.0,0.0,1,1956.0,1956,1956,True,1,1.0,9
2025-03-03 20:11:04,254723364421,254736331660,9257,Kisumu,fb847417-be97-401b-8f5d-8e59ee58d36b,Buy Goods,0,1.0,0.0,1,9257.0,9257,9257,True,1,0.0,20
2025-02-28 22:53:08,254723396273,254776094120,7605,Nakuru,7eac65d8-c94f-473a-bc1b-12363df7ea1c,Send Money,0,1.0,0.0,1,7605.0,7605,7605,True,1,1.0,22
2025-03-29 07:39:00,254723507863,254742051206,3470,Kisumu,c2a551f7-2903-43d9-b903-9bb269e6f837,Send Money,0,1.0,0.0,1,3470.0,3470,3470,True,1,1.0,7
2025-01-23 03:52:06,254723790434,254768180644,3354,Nakuru,209fa280-b687-4d57-9e0c-773362469458,Send Money,0,1.0,0.0,1,3354.0,3354,3354,True,1,1.0,3
2025-03-29 01:47:00,254723828248,254731512365,5361,Nairobi,ffab2f17-d414-4860-8470-3faabcb8d81d,Send Money,0,1.0,0.0,1,5361.0,5361,5361,True,1,1.0,1
2025-03-28 21:39:00,254723924939,254795236900,6999,Nairobi,6407504d-def9-44a8-9851-37a3dac4177c,Send Money,0,1.0,0.0,1,6999.0,6999,6999,True,1,1.0,21
2025-03-02 12:46:27,254723980638,254750845025,2589,Nakuru,8d614041-6569-413a-9cb6-de60ec6ab1c1,Withdraw,0,1.0,0.0,1,2589.0,2589,2589,True,1,0.0,12
2025-01-26 11:59:29,254724113278,254784409160,2044,Nakuru,2ecb2347-675a-4045-924d-deaa2fbfd815,Send Money,0,1.0,0.0,1,2044.0,2044,2044,True,1,1.0,11
2025-02-16 12:10:00,254724134950,254774330190,2781,Nakuru,f2a44140-a89f-42ae-adab-c3fb0c752e22,Buy Goods,0,1.0,0.0,1,2781.0,2781,2781,True,1,0.0,12
2025-02-18 06:41:26,254724165825,254741968177,8712,Mombasa,80bd795c-57df-43bb-952a-98c92637a8eb,Send Money,0,1.0,0.0,1,8712.0,8712,8712,True,1,1.0,6
2025-03-29 13:37:00,254724262547,254779261270,6635,Kisumu,a1be51f6-26ce-48ea-bf15-ff16c0690e7c,Send Money,0,1.0,0.0,1,6635.0,6635,6635,True,1,1.0,13
2025-03-29 03:54:00,254724263692,254717197656,6999,Mombasa,6c94cdb5-de3a-4aed-ad70-6a47968e7f4f,Send Money,0,1.0,0.0,1,6999.0,6999,6999,True,1,1.0,3
2025-03-28 14:55:00,254724282033,254754867961,4350,Nairobi,f917edd1-9858-43c4-8a7d-ffb64a8941e1,Send Money,0,1.0,0.0,1,4350.0,4350,4350,True,1,1.0,14
2025-01-26 18:06:37,254724301981,2547764581,1110,Kisumu,2b97ddc8-9f82-4402-ae61-4f6c3f78cb7f,Send Money,0,1.0,0.0,1,1110.0,1110,1110,True,1,1.0,18
2025-03-09 14:24:46,254724350566,254780927136,6343,Mombasa,cb57c10f-e5aa-43bd-8d68-ffe56f80d982,Withdraw,0,1.0,0.0,1,6343.0,6343,6343,True,1,0.0,14
2025-03-06 06:27:10,254724428556,254790853151,6578,Mombasa,591d2a45-58ff-4239-90b8-96836b57f97d,Pay Bill,0,1.0,0.0,1,6578.0,6578,6578,True,1,0.0,6
2025-03-09 13:04:27,254724586205,254720262075,5536,Eldoret,2bc83d13-7b7d-4d7b-a1d3-fa479ab7454b,Send Money,0,1.0,0.0,1,5536.0,5536,5536,True,1,1.0,13
2025-03-29 05:22:00,254724604186,25471737441,4541,Mombasa,aa16862c-8e65-4d6d-89a4-61f59c5abe65,Send Money,0,1.0,0.0,1,4541.0,4541,4541,True,1,1.0,5
2025-03-28 00:40:00,254724653303,254776418601,8205,Kisumu,b617a011-bc7d-4e04-acbb-014217d329fc,Send Money,0,1.0,0.0,1,8205.0,8205,8205,True,1,1.0,0
2025-03-28 04:28:00,254724667274,254793301384,4594,Nairobi,815f8bd0-7d7c-4ad9-b379-052a742ba80d,Send Money,0,1.0,0.0,1,4594.0,4594,4594,True,1,1.0,4
2025-01-31 15:32:06,254724709075,254777546616,1592,Eldoret,29457858-c438-40ed-9eb1-46213b1c7d9f,Send Money,0,1.0,0.0,1,1592.0,1592,1592,True,1,1.0,15
2025-03-10 05:00:36,254724904250,254749028440,2305,Mombasa,00d45530-85db-4f47-b86f-640bbb974191,Buy Goods,0,1.0,0.0,1,2305.0,2305,2305,True,1,0.0,5
2025-01-27 06:26:43,254724929387,254765310505,3819,Eldoret,fcb93866-327b-417c-84ec-1546aca8d031,Send Money,0,1.0,0.0,1,3819.0,3819,3819,True,1,1.0,6
2025-02-26 05:58:49,254725058088,254782450748,4598,Nairobi,b70c125d-753c-4156-b37a-86a37b2dc1fa,Pay Bill,0,1.0,0.0,1,4598.0,4598,4598,True,1,0.0,5
2025-01-27 00:46:14,254725188090,254768534482,8057,Nakuru,20026066-6b94-4ed3-bdf5-ed02700f6e28,Send Money,0,1.0,0.0,1,8057.0,8057,8057,True,1,1.0,0
2025-03-07 06:18:17,254725298443,254784750053,7148,Nakuru,af4854b7-999f-4741-88e5-ec6ad3951abc,Pay Bill,0,1.0,0.0,1,7148.0,7148,7148,True,1,0.0,6
2025-03-28 21:18:00,254725464531,25475045141,8719,Nakuru,bf07f1c1-04a9-4ed4-be80-e92f4f67b122,Send Money,0,1.0,0.0,1,8719.0,8719,8719,True,1,1.0,21
2025-01-22 16:48:39,254725551338,254794994424,9964,Nakuru,ce9856a5-5066-4954-a11c-bf0385489bda,Send Money,0,1.0,0.0,1,9964.0,9964,9964,True,1,1.0,16
2025-02-23 09:04:25,254725751645,254768135867,9381,Nairobi,48772bed-9c89-4b64-8a53-44cc89abd7d9,Pay Bill,0,1.0,0.0,1,9381.0,9381,9381,True,1,0.0,9
2025-02-13 20:24:42,254725753244,254716056133,4214,Nairobi,cd493e71-77d9-4e9a-888c-1b8b30ea970a,Withdraw,0,1.0,0.0,1,4214.0,4214,4214,True,1,0.0,20
2025-02-13 09:15:47,254725937782,254790527503,5443,Mombasa,3819f8fa-2e94-4bd4-ba85-7c4659cf76a8,Send Money,0,1.0,0.0,1,5443.0,5443,5443,True,1,1.0,9
2025-02-20 12:10:27,254725961361,254762063529,310,Eldoret,a1bff1ea-01d0-4b02-b0b6-907fc98df0a3,Buy Goods,0,1.0,0.0,1,310.0,310,310,True,1,0.0,12
2025-02-14 19:12:33,254726212767,254786683759,8185,Mombasa,32ed62fe-cf69-4f2e-9450-eeafd66837e6,Buy Goods,0,1.0,0.0,1,8185.0,8185,8185,True,1,0.0,19
2025-03-29 11:13:00,254726227469,254772252369,4827,Kisumu,1e5a1400-f5da-4593-a620-66015e5f445c,Send Money,0,1.0,0.0,1,4827.0,4827,4827,True,1,1.0,11
2025-02-07 22:20:43,254726258297,254713229183,3191,Nairobi,8c509511-bb1c-4a1d-bc12-e7cc0d1f8c9b,Pay Bill,0,1.0,0.0,1,3191.0,3191,3191,True,1,0.0,22
2025-03-28 12:59:00,254726381673,254781016342,5965,Nairobi,b2db4f5e-abc1-4d54-b366-d4ce6da2e4e6,Send Money,0,1.0,0.0,1,5965.0,5965,5965,True,1,1.0,12
2025-01-27 19:51:29,254726402011,25475749801,6988,Eldoret,dc5d960e-9bb6-4d2d-8422-5bc1284a0868,Send Money,0,1.0,0.0,1,6988.0,6988,6988,True,1,1.0,19
2025-02-07 22:35:01,254726439185,254772333986,4543,Kisumu,9485f7e6-3f86-4e38-8437-dc07f4ae3577,Withdraw,0,1.0,0.0,1,4543.0,4543,4543,True,1,0.0,22
2025-01-22 23:10:21,254726478692,254741145878,6345,Kisumu,36b9ead2-5a9e-47cf-8243-153ae4e98baf,Send Money,0,1.0,0.0,1,6345.0,6345,6345,True,1,1.0,23
2025-03-29 13:54:00,254726540035,254769961484,9517,Eldoret,850248e1-2324-4349-bf67-fdcbc3ef069d,Send Money,0,1.0,0.0,1,9517.0,9517,9517,True,1,1.0,13
2025-03-11 09:51:37,254726554910,254727937171,5102,Nakuru,9a987167-fbfa-4782-81ec-392e808821c1,Withdraw,0,1.0,0.0,1,5102.0,5102,5102,True,1,0.0,9
2025-03-08 10:32:11,254726585929,254760054065,9771,Eldoret,d7f4d214-ded9-463f-8fe3-f03fd6fa96af,Pay Bill,0,1.0,0.0,1,9771.0,9771,9771,True,1,0.0,10
2025-03-28 02:21:00,254726803322,254763459547,2836,Mombasa,bea90d11-8cdf-4d60-8f52-828ced6bb99d,Send Money,0,1.0,0.0,1,2836.0,2836,2836,True,1,1.0,2
2025-02-19 02:01:39,254726823844,254746535956,516,Nakuru,8163224b-7840-41f2-bd24-faf2afbed4db,Pay Bill,0,1.0,0.0,1,516.0,516,516,True,1,0.0,2
